"","SOURCE_TRACTID","NEIGHBOR_TRACTID"
"15098","39153533502","39099811100"
"15099","39153533502","39101001000"
"15100","39153533502","39103415400"
"15101","39153533502","39109315002"
"15102","39153534000","39061010005"
"15103","39153534000","39061010201"
"15104","39153534000","39063000200"
"15105","39153534000","39093013200"
"15106","39153534000","39103415800"
"15107","39153534100","39061024301"
"15108","39153534100","39079957800"
"15109","39153534100","39095000800"
"15110","39153534100","39103415800"
"15111","39155920300","39003011500"
"15112","39155920300","39007001001"
"15113","39155920300","39007001101"
"15114","39155920300","39011040600"
"15115","39155920300","39013010900"
"15116","39155920400","39007000801"
"15117","39155920400","39007000802"
"15118","39155920400","39007001101"
"15119","39155920400","39007001102"
"15120","39155920400","39007001200"
"15121","39155920400","39013010900"
"15122","39155920500","39007000900"
"15123","39155920500","39007001200"
"15124","39155920500","39011040600"
"15125","39155920500","39011041000"
"15126","39155920500","39013010200"
"15127","39155920500","39013010900"
"15128","39155920600","39007000802"
"15129","39155920600","39011040100"
"15130","39155920600","39011040900"
"15131","39155920600","39011041000"
"15132","39155920600","39013010200"
"15133","39155920700","39003012700"
"15134","39155920700","39007000900"
"15135","39155920700","39011040100"
"15136","39155920700","39011041000"
"15137","39155920700","39011041100"
"15138","39155920700","39013010100"
"15139","39155920800","39007000802"
"15140","39155920800","39007000900"
"15141","39155920800","39011040900"
"15142","39155920800","39011041100"
"15143","39155920800","39011041201"
"15144","39155920800","39013010900"
"15145","39155920900","39011040900"
"15146","39155920900","39011041000"
"15147","39155920900","39011041201"
"15148","39155920900","39013010100"
"15149","39155921000","39005970900"
"15150","39155921000","39007001001"
"15151","39155921000","39011041000"
"15152","39155921000","39011041100"
"15153","39155921100","39003011500"
"15154","39155921100","39005970900"
"15155","39155921100","39007000801"
"15156","39155921100","39011041201"
"15157","39155921100","39013010900"
"15158","39155921200","39003011500"
"15159","39155921200","39005971000"
"15160","39155921200","39005971100"
"15161","39155921200","39007001001"
"15162","39155921200","39011041201"
"15163","39155921200","39013010100"
"15164","39155921300","39003012300"
"15165","39155921300","39005970900"
"15166","39155921300","39005971100"
"15167","39155921300","39007000801"
"15168","39155921300","39007001001"
"15169","39155921300","39007001101"
"15170","39155921300","39007990000"
"15171","39155921400","39003011500"
"15172","39155921400","39007000801"
"15173","39155921400","39007001102"
"15174","39155921400","39007990000"
"15175","39155921400","39011040600"
"15176","39155921500","39007001101"
"15177","39155921500","39007001200"
"15178","39155921500","39007001302"
"15179","39155921500","39011040600"
"15180","39155921500","39013010802"
"15181","39155921600","39007000802"
"15182","39155921600","39007001102"
"15183","39155921600","39011040600"
"15184","39155921600","39013010200"
"15185","39155921600","39013010802"
"15186","39155930101","39007000703"
"15187","39155930101","39007000704"
"15188","39155930101","39049002750"
"15189","39155930102","39003013000"
"15190","39155930102","39007000603"
"15191","39155930102","39009973200"
"15192","39155930200","39003011600"
"15193","39155930200","39007000603"
"15194","39155930200","39007000701"
"15195","39155930200","39009973200"
"15196","39155930200","39035140400"
"15197","39155930200","39049002750"
"15198","39155930300","39003011600"
"15199","39155930300","39003012300"
"15200","39155930300","39003012600"
"15201","39155930300","39007000703"
"15202","39155930300","39035140400"
"15203","39155930400","39005971100"
"15204","39155930400","39007000602"
"15205","39155930400","39007000701"
"15206","39155930400","39035140400"
"15207","39155930500","39003012600"
"15208","39155930500","39005971100"
"15209","39155930500","39011040400"
"15210","39155930500","39035140400"
"15211","39155930500","39049005620"
"15212","39155930500","39049005820"
"15213","39155930500","39095009500"
"15214","39155930600","39003012700"
"15215","39155930600","39005971000"
"15216","39155930600","39005971100"
"15217","39155930600","39007000602"
"15218","39155930600","39095009500"
"15219","39155930700","39005970900"
"15220","39155930700","39005971100"
"15221","39155930700","39011040400"
"15222","39155930700","39013010100"
"15223","39155930800","39003011500"
"15224","39155930800","39003012300"
"15225","39155930800","39003012600"
"15226","39155930800","39005970900"
"15227","39155930800","39005971000"
"15228","39155930800","39007000602"
"15229","39155930800","39011040400"
"15230","39155930900","39003012300"
"15231","39155930900","39007000603"
"15232","39155930900","39007000701"
"15233","39155930900","39007000703"
"15234","39155931000","39003011500"
"15235","39155931000","39003011600"
"15236","39155931000","39005971100"
"15237","39155931000","39007000603"
"15238","39155931000","39007000701"
"15239","39155931000","39007990000"
"15240","39155931000","39013010600"
"15241","39155931100","39003011600"
"15242","39155931100","39003012300"
"15243","39155931100","39007000703"
"15244","39155931100","39007000704"
"15245","39155931100","39011040500"
"15246","39155931200","39003013000"
"15247","39155931200","39007000603"
"15248","39155931200","39007001301"
"15249","39155931200","39007001302"
"15250","39155931200","39013010600"
"15251","39155931300","39005970700"
"15252","39155931300","39007000704"
"15253","39155931300","39009972700"
"15254","39155931300","39011040500"
"15255","39155931400","39003013000"
"15256","39155931400","39009972700"
"15257","39155931500","39003013000"
"15258","39155931500","39005970700"
"15259","39155931500","39007000702"
"15260","39155931500","39007001301"
"15261","39155931500","39009973000"
"15262","39155931500","39009973101"
"15263","39155931500","39049006387"
"15264","39155931601","39009972700"
"15265","39155931601","39009973000"
"15266","39155931601","39009973101"
"15267","39155931602","39007000702"
"15268","39155931602","39009972700"
"15269","39155931602","39009973101"
"15270","39155931700","39007000702"
"15271","39155931700","39009972700"
"15272","39155931700","39009973000"
"15273","39155931700","39009973300"
"15274","39155931700","39049007203"
"15275","39155931700","39049007205"
"15276","39155931700","39049008161"
"15277","39155931900","39007001301"
"15278","39155931900","39009973101"
"15279","39155931900","39009973800"
"15280","39155931900","39013011000"
"15281","39155931900","39049007205"
"15282","39155931900","39049007921"
"15283","39155931900","39049007922"
"15284","39155931900","39049008163"
"15285","39155932000","39007001302"
"15286","39155932000","39009972700"
"15287","39155932000","39009972800"
"15288","39155932000","39009973300"
"15289","39155932000","39009973800"
"15290","39155932000","39009973901"
"15291","39155932000","39011040500"
"15292","39155932200","39007001301"
"15293","39155932200","39009973300"
"15294","39155932200","39009973901"
"15295","39155932200","39013011000"
"15296","39155932300","39007001301"
"15297","39155932300","39009973800"
"15298","39155932300","39013011000"
"15299","39155932500","39007001400"
"15300","39155932500","39013010300"
"15301","39155932500","39013011000"
"15302","39155932600","39007001400"
"15303","39155932600","39009972600"
"15304","39155932600","39009972800"
"15305","39155932600","39011040200"
"15306","39155932600","39013010700"
"15307","39155932600","39013010802"
"15308","39155932600","39013011000"
"15309","39155932701","39007001301"
"15310","39155932701","39007001302"
"15311","39155932701","39009972600"
"15312","39155932701","39013010300"
"15313","39155932701","39013010802"
"15314","39155932701","39013011000"
"15315","39155932702","39009972800"
"15316","39155932702","39013010300"
"15317","39155932702","39013010802"
"15318","39155932801","39007001102"
"15319","39155932801","39007001200"
"15320","39155932801","39009972600"
"15321","39155932801","39009972800"
"15322","39155932801","39013010200"
"15323","39155932801","39013010300"
"15324","39155932801","39013010700"
"15325","39155932802","39007001400"
"15326","39155932802","39013010200"
"15327","39155932802","39013010300"
"15328","39155932802","39013010802"
"15329","39155932900","39007001102"
"15330","39155932900","39007001301"
"15331","39155932900","39007990000"
"15332","39155932900","39009972800"
"15333","39155932900","39011040500"
"15334","39155932900","39013010600"
"15335","39155933001","39003012300"
"15336","39155933001","39007001302"
"15337","39155933001","39007990000"
"15338","39155933001","39011040500"
"15339","39155933002","39003011500"
"15340","39155933002","39003012300"
"15341","39155933002","39007001101"
"15342","39155933002","39007001302"
"15343","39155933002","39013010600"
"15344","39155933100","39003012700"
"15345","39155933100","39005970900"
"15346","39155933100","39005971000"
"15347","39155933100","39011040900"
"15348","39155933100","39011041100"
"15349","39155933301","39007000802"
"15350","39155933301","39007000900"
"15351","39155933301","39007001200"
"15352","39155933301","39007001400"
"15353","39155933301","39011040100"
"15354","39155933301","39013010700"
"15355","39155933301","39013010802"
"15356","39155933301","39057200500"
"15357","39155933302","39011040200"
"15358","39155933302","39013010200"
"15359","39155933302","39013010300"
"15360","39155933302","39013010700"
"15361","39155933302","39013011000"
"15362","39155933302","39057200500"
"15363","39155933302","39061001600"
"15364","39155933400","39007000900"
"15365","39155933400","39011040300"
"15366","39155933400","39011040900"
"15367","39155933400","39013010200"
"15368","39155933400","39049006393"
"15369","39155933500","39003012700"
"15370","39155933500","39003012900"
"15371","39155933500","39011040100"
"15372","39155933500","39049006932"
"15373","39155933500","39095009000"
"15374","39155933600","39003012700"
"15375","39155933600","39011040300"
"15376","39155933700","39003012900"
"15377","39155933700","39011040300"
"15378","39155933700","39011040400"
"15379","39155933700","39011040900"
"15380","39155933700","39013010100"
"15381","39155933700","39095009000"
"15382","39155933700","39097040101"
"15383","39155933800","39007000801"
"15384","39155933800","39007000802"
"15385","39155933800","39007001001"
"15386","39155933800","39011040600"
"15387","39155933800","39011041000"
"15388","39155933900","39007001400"
"15389","39155933900","39009972800"
"15390","39155933900","39009973300"
"15391","39155933900","39009973800"
"15392","39155933900","39009973901"
"15393","39155933900","39011040200"
"15394","39155933900","39013010300"
"15395","39155933900","39049008163"
"15396","39155933900","39049008210"
"15397","39157020100","39023003002"
"15398","39157020100","39035102402"
"15399","39157020100","39035160400"
"15400","39157020100","39035160500"
"15401","39157020100","39155920400"
"15402","39157020200","39035102402"
"15403","39157020200","39035160500"
"15404","39157020200","39035160602"
"15405","39157020200","39035160700"
"15406","39157020200","39035161000"
"15407","39157020200","39035161200"
"15408","39157020200","39035161700"
"15409","39157020300","39031961400"
"15410","39157020300","39035102402"
"15411","39157020300","39035160400"
"15412","39157020300","39035161000"
"15413","39157020400","39031961400"
"15414","39157020400","39035160400"
"15415","39157020400","39035160700"
"15416","39157020400","39035160800"
